茨城県日立市本宮町2‐10‐22,,36.6047084,140.6618261
茨城県日立市大久保町4‐10‐7,,36.5545038,140.6190463
茨城県日立市砂沢町364‐9,,36.6630625,140.6780382
茨城県日立市諏訪町1‐14‐6,,36.5652615,140.6316827
茨城県日立市東成沢町3‐16‐8,,36.5722598,140.6452738
茨城県日立市宮田町3‐6‐15,,36.6059061,140.6550791
茨城県日立市鹿島町2‐7‐9,,36.5930229,140.6499129
茨城県日立市東町1‐4‐3,,36.5995374,140.6677025
茨城県日立市会瀬町2‐18‐18,,36.5787132,140.6521009
茨城県日立市末広町1‐1‐5,,36.559342,140.6236227
茨城県日立市大みか町2‐1‐15,,36.5153037,140.6258502
茨城県日立市鮎川町6‐19‐28,,36.5688412,140.6329182
茨城県日立市久慈町2‐10‐55,,36.5026786,140.6151182
茨城県日立市十王町友部1576,,36.6765682,140.6818487
茨城県日立市小木津町2‐2‐11,,36.6419926,140.6722217
茨城県日立市森山町3‐17‐1,,36.5219234,140.6141174
茨城県日立市滑川本町1‐15‐6,,36.6154708,140.6670135
茨城県日立市田尻町7‐13‐1,,36.6240628,140.6840814
茨城県日立市諏訪町3‐12‐19,,36.5721433,140.6239264
茨城県日立市森山町3‐9‐7,,36.5234116,140.6160496
茨城県日立市折笠町447−1,,36.653456,140.6884567
茨城県日立市茂宮町荒屋1360−1,,36.5032402,140.5929988
茨城県日立市日立市森山町1085−1,,36.523836,140.6090645
茨城県土浦市富士崎2−1−46,,36.0714061,140.1979711
茨城県土浦市若松町1‐73,,36.1063869,140.2013096
茨城県土浦市東真鍋町22‐11,,36.0974078,140.2090331
茨城県土浦市右籾字宮塚2755,,36.0438581,140.1858252
茨城県土浦市神立中央2−1−18,,36.1213268,140.2446062
茨城県土浦市手野町薬師4524,,36.0864496,140.2295937
茨城県土浦市中村南1‐24‐1,,36.0423516,140.1685156
茨城県土浦市荒川沖西2‐10‐11,,36.0308467,140.1620076
茨城県土浦市霞ヶ岡町13‐20,,36.063166,140.2040449
茨城県土浦市東崎町4‐7,,36.0834187,140.2055735
茨城県土浦市大和町9‐2,,36.0779609,140.2035622
茨城県土浦市並木2‐8‐4,,36.1099632,140.1924556
茨城県土浦市天川1‐24‐1,,36.0671179,140.174104
茨城県土浦市神立中央3‐8‐22,,36.1191031,140.2409835
茨城県土浦市右籾1681,,36.046362,140.1797532
茨城県土浦市烏山5‐2263‐8,,36.0429553,140.1921392
茨城県土浦市白鳥町1096‐4,,36.1061531,140.2586157
茨城県土浦市真鍋2‐10‐23,,36.0926439,140.193587
茨城県土浦市真鍋新町8−16,,36.0885684,140.2101032
茨城県土浦市神立中央1‐10‐21,,36.1198554,140.2455521
茨城県土浦市藤沢1746,,36.121793,140.1554713
茨城県土浦市高岡2303‐4,,36.1300809,140.1521755
茨城県土浦市蓮河原新町8‐30,,36.0719291,140.2064786
茨城県土浦市上高津1800‐1,,36.0757013,140.1676915
茨城県土浦市中村南1‐14‐11,,36.0427451,140.1667065
茨城県土浦市東真鍋9‐28,,36.0998214,140.2025566
茨城県土浦市烏山5丁目2039番地,,36.0449246,140.1972873
茨城県土浦市大町9−6,,36.0798299,140.1930441
茨城県土浦市乙戸1029−1,,36.0365026,140.1549086
茨城県土浦市並木4−1−36,,36.1131529,140.1893943
茨城県土浦市真鍋3−7−18,,36.0935397,140.2031841
茨城県土浦市神立中央五丁目4555番1,,36.1218171,140.2276621
茨城県土浦市板谷七丁目626番地11,,36.1139974,140.2091136
茨城県土浦市西根南二丁目1番29号,,36.0479298,140.1636915
茨城県土浦市おおつ野2丁目1−1,,36.0867181,140.2564768
茨城県土浦市文京町4−8,,36.0831541,140.1939517
茨城県土浦市神立町3721−1,,36.1158035,140.2190913
茨城県土浦市右籾2340−28,,36.0383064,140.1830786
茨城県古河市山田614‐5,,36.169911,139.808312
茨城県古河市尾崎954,,36.2033165,139.833034
茨城県古河市大山1521‐3,,36.1511436,139.7180692
茨城県古河市上辺見931‐1,,36.1903037,139.7331563
茨城県古河市小堤2399,,36.2061176,139.762213
茨城県古河市仁連33,,36.1803064,139.8082121
茨城県古河市東山田2010‐2,,36.1562421,139.824539
茨城県古河市駒込922‐16,,36.2196589,139.8085518
茨城県古河市松並2‐3‐13,,36.2066579,139.7106239
茨城県古河市東4‐5‐14,,36.1962762,139.7182247
茨城県古河市下大野2759,,36.1801495,139.7563518
茨城県古河市諸川1370,,36.2008554,139.8073329
茨城県古河市東山田3,,36.1956224,139.7147533
茨城県古河市東3‐7‐19,,36.1971591,139.7142346
茨城県古河市中田1619,,36.1504883,139.708649
茨城県古河市新久田245‐5,,36.1705733,139.7025949
茨城県古河市三杉町2‐20‐14,,36.2037186,139.7210778
茨城県古河市上辺見1300−13,,36.1871182,139.727762
茨城県古河市関戸692‐4,,36.2020561,139.7662862
茨城県古河市尾崎3521−9,,36.1951571,139.852447
茨城県古河市仁連853番地1,,36.1862787,139.8022276
茨城県古河市女沼264‐1,,36.1787491,139.7499762
茨城県古河市下山町1150,,36.1880523,139.7229675
茨城県古河市長谷町33−3,,36.1839753,139.7035226
茨城県石岡市宇治会2116‐7,,36.2774248,140.1856242
茨城県石岡市東光台1‐2‐4,,36.1883232,140.3007016
茨城県石岡市国府4‐3‐3,,36.1877157,140.2790924
茨城県石岡市北府中1‐12‐20,,36.1922971,140.2753267
茨城県石岡市茨城3‐4‐13,,36.1778637,140.2858389
茨城県石岡市柿岡2943‐1,,36.245024,140.1932793
茨城県石岡市総社1‐2‐10,,36.1904258,140.268521
茨城県石岡市真家1921,,36.2639721,140.2520936
茨城県石岡市月岡1375,,36.205046,140.1783057
茨城県石岡市柿岡2155,,36.2399054,140.1909326
茨城県石岡市府中2‐4‐9,,36.191312,140.2723869
茨城県石岡市石岡2‐19‐7,,36.1931323,140.2806027
茨城県石岡市北府中2‐7‐43,,36.2071203,140.2721452
茨城県石岡市茨城1‐12‐21,,36.1795834,140.2851138
茨城県石岡市東光台5‐12‐8,,36.1895083,140.3088444
茨城県石岡市東田中1188−8,,36.176118,140.3078711
茨城県石岡市東大橋1639‐2,,36.1958753,140.3136584
茨城県石岡市東石岡5‐3‐30,,36.1906206,140.2925861
茨城県石岡市上林1408‐2,,36.2333745,140.2081879
茨城県石岡市大砂10528番25,,36.2249939,140.2481686
茨城県石岡市根当11008−6,,36.2312562,140.2640111
茨城県石岡市石岡二丁目17番地20,,36.1946347,140.2800992
茨城県結城市新福寺2丁目8−1,,36.2927644,139.868126
茨城県龍ケ崎市八代町2901,,35.9208223,140.2106624
茨城県龍ケ崎市若柴町1507,,35.9316039,140.1507286
茨城県龍ケ崎市佐貫1‐6‐6,,35.9284805,140.1399584
茨城県龍ケ崎市羽原町1366‐3,,35.9236595,140.1982734
茨城県龍ケ崎市藤ｹ丘1‐19‐1,,35.9340239,140.1990571
茨城県龍ケ崎市中根台4‐17‐2,,35.929288,140.1725963
茨城県龍ケ崎市小通幸谷町30‐2,,35.9248219,140.1291098
茨城県龍ケ崎市若柴町3039,,35.9232447,140.1443587
茨城県龍ケ崎市貝原塚町3072‐4,,35.9378341,140.1916409
茨城県龍ケ崎市白羽1‐5‐2,,35.9231404,140.216476
茨城県龍ケ崎市泉町1769‐1,,35.9465477,140.2127343
茨城県龍ケ崎市高砂6691−1,,35.9000672,140.1842373
茨城県龍ケ崎市長沖町552,,35.8914425,140.159732
茨城県龍ケ崎市大徳町4921,,35.8937062,140.2059557
茨城県龍ケ崎市川崎町81番地1,,35.9271105,140.1469106
茨城県龍ケ崎市佐貫1−13−2,,35.9288217,140.1428617
茨城県下妻市下妻丁342‐1,,36.1775889,139.9553154
茨城県下妻市本城町1‐54,,36.1848046,139.9653515
茨城県下妻市下妻丙172,,36.1913466,139.9536328
茨城県下妻市鬼怒254‐1,,36.1545104,139.9622864
茨城県下妻市本宿町2‐52,,36.1863733,139.967976
茨城県下妻市大宝725‐1,,36.204863,139.9722235
茨城県下妻市高道祖5160,,36.1947029,140.0093418
茨城県下妻市半谷484‐2,,36.213328,139.9386234
茨城県下妻市長塚506−1,,36.1887337,139.943098
茨城県下妻市半谷430番地164,,36.2149677,139.9372306
茨城県常総市水海道橋本町3346,,36.0261593,139.9943875
茨城県常総市水海道天満町1712‐7,,36.0153761,139.9871522
茨城県常総市羽生町946,,36.0429232,139.9795106
茨城県常総市豊岡町丙3362,,36.0346837,139.9719029
茨城県常総市中妻町4146,,36.0682742,139.9811753
茨城県常総市水海道高野町2081,,36.0106055,139.9860099
茨城県常総市菅生町4711,,35.9967456,139.9332959
茨城県常総市大生郷町801‐1,,36.0641847,139.9631678
茨城県常総市小山戸町186,,36.0355734,139.9827534
茨城県常総市坂手町986,,36.0114815,139.9684368
茨城県常総市上蛇町2112,,36.0782111,139.9956703
茨城県常総市新石下1031,,36.1099447,139.9736661
茨城県常総市岡田339,,36.1177737,139.9426575
茨城県常総市本石下3762‐1,,36.1255172,139.9709412
茨城県常総市三坂町1029−1,,36.0833459,139.9713219
茨城県常陸太田市木崎一町708‐3,,36.5348279,140.5212005
茨城県常陸太田市新宿町1313‐2,,36.5542692,140.520412
茨城県常陸太田市高柿町257‐5,,36.5573269,140.4629425
茨城県常陸太田市大中町60−8,,36.7226094,140.4974678
茨城県常陸太田市中城町4451,,36.5465459,140.530947
茨城県高萩市下手綱825‐3,,36.7348739,140.7037227
茨城県高萩市本町3‐118,,36.715233,140.7118134
茨城県高萩市高浜町2‐35,,36.7099754,140.7218319
茨城県高萩市安良川271‐9,,36.710022,140.7133343
茨城県高萩市安良川1251‐1,,36.7199033,140.6939302
茨城県北茨城市磯原町豊田920,,36.7996327,140.7288794
茨城県北茨城市磯原町磯原826‐4,,36.7917064,140.7467531
茨城県北茨城市大津町北町1‐7‐3,,36.8474028,140.7801534
茨城県北茨城市関南町関本下974,,36.8437526,140.7749929
茨城県北茨城市関本町八反184‐5,,36.8546885,140.7418939
茨城県北茨城市中郷町足洗911‐15,,36.7748738,140.7420562
茨城県北茨城市磯原町磯原798,,36.7920361,140.7485285
茨城県北茨城市磯原町磯原1‐1,,36.7915198,140.7488584
茨城県北茨城市大津町1353,,36.8325491,140.7859392
茨城県北茨城市中郷町日棚1806‐2,,36.7579461,140.7073117
茨城県笠間市旭町345‐1,,36.3280589,140.3141218
茨城県笠間市箱田6‐4,,36.3902345,140.2367171
茨城県笠間市東平2‐11‐7,,36.3483557,140.3100921
茨城県笠間市平町1811‐4,,36.3369678,140.3021141
茨城県笠間市吉岡156‐26,,36.2984167,140.2920423
茨城県笠間市来栖73‐1,,36.3760961,140.2433986
茨城県笠間市平町1759‐1,,36.3398282,140.3013889
茨城県笠間市平町1717‐52,,36.3366853,140.3130942
茨城県笠間市東平1‐18‐6,,36.351789,140.3146054
茨城県笠間市下郷4134‐2,,36.2997652,140.2756288
茨城県笠間市押辺2709‐561,,36.2887586,140.3010897
茨城県笠間市下郷4425−31,,36.292879,140.2739172
茨城県笠間市金井83−1,,36.3961279,140.2626622
茨城県笠間市稲田2151−1,,36.3590476,140.2016595
茨城県笠間市笠間1499−10,,36.3806175,140.2527579
茨城県取手市井野3‐16‐1,,35.8961267,140.0766018
茨城県取手市中央町2‐25,,35.8976925,140.0636174
茨城県取手市西1‐21‐18,,35.9002744,140.0467037
茨城県取手市戸頭4‐5‐7,,35.9264492,140.0150359
茨城県取手市本郷4‐10‐7,,35.914467,140.0569958
茨城県取手市ゆめみ野4−22−1,,35.9213839,140.0429077
茨城県取手市戸頭3‐4,,35.9198301,140.0129106
茨城県取手市小文間4188,,35.8859897,140.1066955
茨城県取手市白山2‐9‐7,,35.9020635,140.0605207
茨城県取手市光風台1‐2‐1,,35.9093041,140.0918375
茨城県取手市双葉3‐7‐1,,35.9392721,140.1213964
茨城県取手市下高井2380,,35.9266281,140.0273337
茨城県取手市井野3−15−1,,35.8953194,140.0767825
茨城県取手市白山5‐16‐8,,35.908305,140.0568353
茨城県取手市戸頭6‐17‐1,,35.927105,140.0120484
茨城県取手市藤代353,,35.9236807,140.109286
茨城県取手市萱場891‐1,,35.9314495,140.113443
茨城県取手市白山2‐9‐28,,35.9018568,140.0595641
茨城県取手市東2‐7‐9,,35.8896504,140.0693366
茨城県取手市山王89‐2,,35.9348995,140.0644265
茨城県取手市米田259‐1,,35.9114351,140.1001028
茨城県取手市椚木219,,35.9284119,140.0999688
茨城県取手市西1‐21‐25,,35.9003018,140.0457809
茨城県取手市戸頭3−17−1,,35.921938,140.0134318
茨城県取手市宮和田1136−1,,35.9205785,140.1179217
茨城県取手市野々井1926−2,,35.9177039,140.0260245
茨城県牛久市遠山町643‐2,,35.9568304,140.1450642
茨城県牛久市下根町552‐1,,35.9975845,140.1587673
茨城県牛久市田宮町175,,35.9769914,140.1377885
茨城県牛久市小坂町3388‐4,,35.9718581,140.1971868
茨城県牛久市神谷3‐8‐1,,35.9703681,140.1556321
茨城県牛久市遠山町764‐1,,35.9553295,140.1557124
茨城県牛久市中央5‐5‐2,,35.9798362,140.1425908
茨城県牛久市猪子町803−1,,35.9926348,140.1452159
茨城県牛久市田宮町24−4,,35.9789559,140.1391562
茨城県つくば市吉沼1110‐1,,36.1442429,140.013597
茨城県つくば市西大橋457‐2,,36.0727131,140.0875313
茨城県つくば市谷田部2061,,36.0330226,140.0713837
茨城県つくば市みどりのA‐75街区3,,36.0291279,140.0551499
茨城県つくば市下河原崎4‐208,,36.0694182,140.042319
茨城県つくば市大角豆2012‐668,,36.0501109,140.1439434
茨城県つくば市水守554‐1,,36.171098,140.0677998
茨城県つくば市真瀬1279,,36.0432958,140.044798
茨城県つくば市上ﾉ室2113‐2,,36.0846089,140.1292959
茨城県つくば市要元中根178,,36.1086729,140.1382305
茨城県つくば市蓮沼220-1,,36.1271722,140.0859355
茨城県つくば市上野1302,,36.114741,140.1083699
茨城県つくば市要174,,36.111816,140.0818766
茨城県つくば市東平塚661‐1,,36.0985164,140.0942168
茨城県つくば市小野崎594‐1,,36.0728794,140.1104667
茨城県つくば市苅間643‐1,,36.0782946,140.0961165
茨城県つくば市上横場354‐10,,36.0519452,140.0869217
茨城県つくば市高崎643‐9,,35.9944092,140.1184599
茨城県つくば市島名529‐3,,36.0723805,140.0501253
茨城県つくば市面野井55‐1,,36.0751465,140.0728488
茨城県つくば市二の宮4‐4‐37,,36.061559,140.1156511
茨城県つくば市小野崎311‐1,,36.0741376,140.1067245
茨城県つくば市沼崎3097‐1,,36.1097537,140.0662337
茨城県つくば市花島新田4‐26,,36.0305219,140.051659
茨城県つくば市島307,,36.0671323,140.0862968
茨城県つくば市西大井1733‐34,,36.0186814,140.130074
茨城県つくば市金田185‐1,,36.1013018,140.1438024
茨城県つくば市大角豆961‐1,,36.0684227,140.1493621
茨城県つくば市大曽根3410,,36.1389042,140.0849295
茨城県つくば市上郷2499,,36.0975868,140.0158006
茨城県つくば市今鹿島5087,,36.1258427,140.0433065
茨城県つくば市上横場1228,,36.0422485,140.0949613
茨城県つくば市真瀬582‐1,,36.0452222,140.0458461
茨城県つくば市稲岡195,,36.0301307,140.1324718
茨城県つくば市松代4‐15‐1,,36.0631901,140.1046375
茨城県つくば市二の宮4‐9‐1,,36.0604387,140.1167885
茨城県つくば市松代2‐21‐3,,36.0707762,140.1006256
茨城県つくば市上ﾉ室2482,,36.085368,140.1366277
茨城県つくば市上境309‐2,,36.1096558,140.1264492
茨城県つくば市上広岡113‐1,,36.0708531,140.1527565
茨城県つくば市竹園3‐18‐1,,36.0805394,140.1249919
茨城県つくば市並木4‐2‐3,,36.0633918,140.1430125
茨城県つくば市吾妻2‐5‐4,,36.0847459,140.1084542
茨城県つくば市並木4‐7‐2,,36.0618833,140.1459498
茨城県つくば市北条79−3,,36.1792847,140.0930896
茨城県つくば市小田2413,,36.1519985,140.1119468
茨城県つくば市沼田39‐3,,36.2071043,140.0771313
茨城県つくば市作谷1737‐1,,36.1710901,140.0346607
茨城県つくば市高見原3丁目7‐11,,36.0022348,140.1313637
茨城県つくば市高崎667,,35.9938162,140.1231727
茨城県つくば市下岩崎2105,,35.9791779,140.103026
茨城県つくば市土田13−34,,36.0945697,140.0655338
茨城県つくば市つくば市吾妻1−8−10,,36.0817105,140.1127602
茨城県つくば市松塚667,,36.1058402,140.1475938
茨城県つくば市天宝喜字宮窪663,,35.9865875,140.1253735
"茨城県つくば市赤塚480−7,477−2",,36.0451262,140.1196378
茨城県つくば市花島新田15−15,,36.0239687,140.0580602
茨城県つくば市遠東788−1,,36.1032809,140.0741665
茨城県つくば市倉掛833−3,,36.0765761,140.1258355
茨城県つくば市みどりの中央18番6,,36.0241593,140.0576409
茨城県つくば市万博公園西F30街区1画地,,36.058427,140.0594201
茨城県つくば市研究学園五丁目6番地3,,36.0838207,140.080857
茨城県つくば市松塚657番地,,36.1064102,140.1472149
茨城県つくば市学園南三丁目24番地7,,36.0733205,140.0883734
茨城県つくば市東新井24番地7,,36.0835255,140.0764454
茨城県つくば市流星台12−10,,36.0990598,140.1233394
茨城県ひたちなか市東石川1495,,36.3966506,140.5347934
茨城県ひたちなか市津田1950‐1,,36.4131115,140.5089502
茨城県ひたちなか市西十三奉行13214‐2,,36.3611127,140.5942668
茨城県ひたちなか市平磯町304,,36.3557849,140.606878
茨城県ひたちなか市東石川3‐5‐1,,36.3915043,140.5313097
茨城県ひたちなか市馬渡674‐2,,36.3990553,140.5760529
茨城県ひたちなか市馬渡2895‐20,,36.4020707,140.5572779
茨城県ひたちなか市西光地1‐6‐3,,36.4109034,140.5294311
茨城県ひたちなか市枝川2560,,36.3869613,140.5031494
茨城県ひたちなか市中根4506‐1,,36.3785654,140.5673121
茨城県ひたちなか市高場1615,,36.4208008,140.5410951
茨城県ひたちなか市佐和612‐3,,36.4477708,140.525244
茨城県ひたちなか市武田901‐2,,36.3878552,140.5189362
茨城県ひたちなか市八幡町5‐14,,36.3460621,140.5917773
茨城県ひたちなか市ひたちなか市平磯町5042,,36.3673256,140.6176962
茨城県ひたちなか市湊中央1‐7‐17,,36.3421483,140.5885187
茨城県ひたちなか市柳沢454‐3,,36.3582833,140.5700637
茨城県ひたちなか市磯崎町4625‐10,,36.3814349,140.6144095
茨城県ひたちなか市高野1782‐5,,36.4302002,140.5570352
茨城県ひたちなか市大成町12‐2,,36.3845804,140.5333539
茨城県ひたちなか市金上1235‐1,,36.3741122,140.5426139
茨城県ひたちなか市中根3327‐3,,36.3959371,140.5535522
茨城県ひたちなか市稲田606−1,,36.4404733,140.5380317
茨城県鹿嶋市平井東部土地区画整理地内17街区4号,,35.9632442,140.6715934
茨城県鹿嶋市浜津賀457‐6,,36.0612347,140.6138224
茨城県鹿嶋市中1593‐1,,36.022481,140.587679
茨城県鹿嶋市宮中4526‐5,,35.9777164,140.6287867
茨城県鹿嶋市宮中7−10−7,,35.9604978,140.6336068
茨城県鹿嶋市大字平井1‐100,,35.9644231,140.6734174
茨城県鹿嶋市宮下1‐9‐5,,35.9730202,140.6344372
茨城県鹿嶋市佐田503,,35.9532068,140.6401895
茨城県鹿嶋市大船津3537,,35.9485064,140.6240682
茨城県鹿嶋市平井1276‐5,,35.9700866,140.6542281
茨城県鹿嶋市下塙1336,,35.9451313,140.6339916
茨城県鹿嶋市宮中2321‐32,,35.9742266,140.6452941
茨城県鹿嶋市清水1728‐1,,36.0035387,140.63002
茨城県鹿嶋市下津237‐3,,35.98365,140.6562947
茨城県鹿嶋市平井1178‐20,,35.9733475,140.6502269
茨城県鹿嶋市山之上字広内611−19,,35.9849069,140.6236227
茨城県鹿嶋市宮中字大道4571−17,,35.9656835,140.6447937
茨城県鹿嶋市大字大船津3163番地2,,35.9604607,140.6181756
茨城県鹿嶋市宮中2330番地3,,35.9638694,140.6288069
茨城県鹿嶋市平井1297番地15,,35.9696795,140.6554032
茨城県鹿嶋市宮中290番地1,,35.9602939,140.6440382
茨城県潮来市大生1106‐4,,36.0001448,140.5611821
茨城県潮来市須賀南135,,35.9528246,140.5607573
茨城県潮来市日の出7‐15‐18,,35.9346952,140.5668092
茨城県潮来市上戸ﾊｻﾏ1899,,35.9547379,140.5316737
茨城県潮来市牛堀709,,35.9639046,140.5182084
茨城県潮来市日の出4‐7,,35.9325748,140.5737462
茨城県潮来市潮来266‐1,,35.940054,140.545445
茨城県守谷市松前台2‐15,,35.9703986,139.9680962
茨城県守谷市大柏805,,35.9481259,139.9705405
茨城県守谷市百合ｹ丘2‐2539‐1,,35.9523496,139.9863306
茨城県守谷市松並1577‐1,,35.9552992,139.9964208
茨城県守谷市本町4210,,35.9366745,140.0059738
茨城県守谷市大柏835‐1,,35.9483346,139.971422
茨城県守谷市百合ｹ丘1‐2455,,35.95495,139.9844067
茨城県守谷市松並1724‐1,,35.958945,139.9974743
茨城県守谷市百合ｹ丘3‐2647,,35.9477361,139.9888604
茨城県守谷市中央3‐10‐6,,35.9503443,139.9943549
茨城県守谷市大柏1113‐1,,35.9449562,139.9791163
茨城県守谷市立沢247−2,,35.9532043,139.9754093
茨城県守谷市松並1389−1,,35.9551513,140.0003608
茨城県守谷市百合ｹ丘二丁目2712‐1,,35.9494165,139.9843113
茨城県守谷市御所ｹ丘一丁目4−3,,35.9669515,139.9853486
茨城県守谷市松並青葉一丁目1−5,,35.9557197,139.9905175
茨城県守谷市中央三丁目11−2,,35.9505013,139.9937107
茨城県常陸大宮市石沢1468‐4,,36.5340962,140.415838
茨城県常陸大宮市小祝238,,36.5852814,140.4020555
茨城県常陸大宮市山方3360,,36.6292563,140.3917758
茨城県常陸大宮市高部2044,,36.6722441,140.2978434
茨城県常陸大宮市上町367−7,,36.5506702,140.4125288
茨城県常陸大宮市上岩瀬382,,36.5230026,140.4470083
茨城県常陸大宮市石沢1920‐1,,36.538985,140.408482
茨城県常陸大宮市東野3182‐6,,36.570408,140.372121
茨城県常陸大宮市泉521−3,,36.5261941,140.4253577
茨城県常陸大宮市野中町3266‐3,,36.557805,140.400407
茨城県常陸大宮市野上1271‐1,,36.6071855,140.3867258
茨城県常陸大宮市下小瀬398,,36.5848901,140.3199374
茨城県常陸大宮市常陸大宮市野口1294,,36.5569187,140.3249631
茨城県常陸大宮市下町142−1,,36.5502839,140.4144864
茨城県常陸大宮市石沢字圷1240−1,,36.5373409,140.4023985
茨城県那珂市菅谷618‐4,,36.4567165,140.498885
茨城県那珂市後台1854‐1,,36.4300581,140.4782746
茨城県筑西市黒子216‐1,,36.250817,139.9766717
茨城県筑西市中舘456‐2,,36.3326886,139.9753292
茨城県筑西市二木成1273,,36.2986199,139.977373
茨城県筑西市甲301‐4,,36.3129653,139.9760626
茨城県筑西市西方1813‐21,,36.2764992,139.9654917
茨城県筑西市甲375,,36.3138854,139.9784751
茨城県筑西市女方241‐1,,36.2879312,139.9137265
茨城県筑西市女方46‐2,,36.2906007,139.9152678
茨城県筑西市西方1644‐7,,36.286807,139.9543539
茨城県筑西市下中山360‐10,,36.3039229,139.9862905
茨城県筑西市下中山589−1,,36.3089299,139.9864317
茨城県筑西市五所宮384‐2,,36.3339465,139.9438791
茨城県筑西市海老ヶ島2019番地,,36.2476834,140.0418692
茨城県筑西市村田2108番1,,36.2790244,140.0059337
茨城県筑西市小川1391番地549,,36.3062502,139.9167745
茨城県坂東市辺田1188‐3,,36.0407393,139.8979755
茨城県坂東市岩井2211‐25,,36.054208,139.8815284
茨城県坂東市大谷口1037,,36.0100352,139.9090228
茨城県坂東市岩井4678‐3,,36.0462568,139.8853297
茨城県坂東市岩井2720‐8,,36.0518592,139.8882457
茨城県坂東市小山123,,36.0173077,139.8789077
茨城県坂東市生子2220,,36.1046844,139.8550666
茨城県坂東市逆井3503‐14,,36.1411128,139.8416901
茨城県坂東市長須3746,,36.0481449,139.8889307
茨城県坂東市辺田976−14,,36.0392422,139.8982557
茨城県稲敷市高田930‐1,,35.9451109,140.3404827
茨城県稲敷市古渡305,,35.9726581,140.3562078
茨城県稲敷市蒲ヶ山42‐7,,35.9703475,140.2801999
茨城県稲敷市江戸崎乙1258,,35.963594,140.3198042
茨城県稲敷市幸田1349,,35.9396643,140.3871659
茨城県稲敷市柴崎6626−1,,35.9042544,140.2981099
茨城県稲敷市神宮寺1751,,35.9524364,140.3589904
茨城県稲敷市角崎1578−2,,35.90905,140.2822138
茨城県かすみがうら市稲吉2‐18‐8,,36.1232952,140.2475849
茨城県かすみがうら市宍倉6204‐13,,36.1270106,140.2602262
茨城県かすみがうら市五反田298‐20,,36.1775905,140.2200569
茨城県かすみがうら市下稲吉519‐2,,36.1497072,140.2457735
茨城県かすみがうら市深谷3667,,36.0875726,140.3104951
茨城県かすみがうら市東野寺495‐1,,36.1635432,140.2614341
茨城県かすみがうら市上大堤210‐1,,36.109256,140.2880165
茨城県かすみがうら市坂4458‐1,,36.0895794,140.345464
茨城県かすみがうら市下稲吉2402‐1,,36.1321799,140.2502856
